,created_at,favorite_count,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,possibly_sensitive,quoted_status_id,quoted_status_id_str,retweet_count,source,text,truncated,inc_link,inc_hashtag,inc_mentions_screenName,inc_mentions_name,inc_media_url,user_desc,user_followers_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,retweeted_text,retweeted_id,retweeted_screenName,retweeted_user_id,quoted_status_text,quoted_status_userId,quoted_status_screenName
684,2017-02-07 12:11:29,189226,828939235499638784,828939235499638784,,,,,,False,en,,,,50715,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
685,2017-02-07 02:49:28,146449,828797801630937089,828797801630937088,,,,,,False,en,,,,32695,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
686,2017-02-07 02:33:55,92376,828793887275761665,828793887275761664,,,,,,False,en,,,,16501,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,False,,,nytimes,The New York Times,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
687,2017-02-06 23:33:52,53822,828748574255091714,828748574255091712,,,,,,False,en,0.0,,,8101,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,False,,,oreillyfactor,Bill O'Reilly,http://pbs.twimg.com/media/C4BOa_jUkAAckgT.jpg,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
688,2017-02-06 16:32:24,97134,828642511698669569,828642511698669568,,,,,,False,en,,,,19375,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories &amp; sources!",False,,,nytimes,The New York Times,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
689,2017-02-06 12:07:55,125968,828575949268606977,828575949268606976,,,,,,False,en,,,,24073,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
690,2017-02-06 12:01:53,162616,828574430800539648,828574430800539648,,,,,,False,en,,,,36427,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
691,2017-02-06 03:36:54,268773,828447350200926212,828447350200926208,,,,,,False,en,,,,73288,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
692,2017-02-05 22:49:42,185900,828375073006444544,828375073006444544,,,,,,False,en,,,,36731,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!,False,,SuperBowl,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
693,2017-02-05 20:42:33,147713,828343072840900610,828343072840900608,,,,,,False,en,,,,28624,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
694,2017-02-05 20:39:05,138822,828342202174668800,828342202174668800,,,,,,False,en,,,,29225,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
695,2017-02-05 00:48:12,130168,828042506851934209,828042506851934208,,,,,,False,en,,,,28212,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!,False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
696,2017-02-05 00:34:50,71206,828039143318024194,828039143318024192,,,,,,False,en,,,,11394,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,False,,,oreillyfactor,Bill O'Reilly,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
697,2017-02-04 23:37:59,97946,828024835670413312,828024835670413312,,,,,,False,en,,,,17932,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
698,2017-02-04 21:44:49,137597,827996357252243456,827996357252243456,,,,,,False,en,,,,29564,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
699,2017-02-04 20:44:07,149402,827981079042805761,827981079042805760,,,,,,False,en,,,,33419,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
700,2017-02-04 14:26:10,257201,827885966509604865,827885966509604864,,,,,,False,en,,,,66477,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MAKE AMERICA GREAT AGAIN!,False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
701,2017-02-04 13:39:27,103253,827874208021639168,827874208021639168,,,,,,False,en,,,,17505,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!",False,,,nytimes,The New York Times,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
702,2017-02-04 13:12:02,159911,827867311054974976,827867311054974976,,,,,,False,en,,,,33636,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
703,2017-02-04 13:06:39,140378,827865957750161408,827865957750161408,,,,,,False,en,,,,28311,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp; destruction!,False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
704,2017-02-04 12:59:35,176046,827864176043376640,827864176043376640,,,,,,False,en,,,,38125,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","When a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.security - big trouble!",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
705,2017-02-04 03:07:47,155303,827715246135574530,827715246135574528,,,,,,False,en,,,,27153,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
706,2017-02-03 23:08:38,205774,827655062835052544,827655062835052544,,,,,,False,en,,,,44984,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We must keep ""evil"" out of our country!",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
707,2017-02-03 12:51:58,164775,827499871011819520,827499871011819520,,,,,,False,en,,,,41771,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.,False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
708,2017-02-03 11:48:16,173088,827483841589891073,827483841589891072,,,,,,False,en,,,,42626,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!",False,,,,,,45th President of the United States of America,31920246,71028,"Washington, DC",Donald J. Trump,realDonaldTrump,35020,,,,,,,
